id,movie_id,user_id,rating,comment,created_at
415,187,70,3,,2025-01-24 17:23:08.280638
416,83,70,4,,2025-03-20 17:23:08.280638
417,69,70,3,,2024-10-06 17:23:08.280638
418,41,70,3,,2025-09-14 17:23:08.280638
419,61,71,3,,2024-12-12 17:23:08.280638
420,30,71,3,,2025-01-21 17:23:08.280638
421,18,71,3,,2025-06-05 17:23:08.280638
422,79,71,2,,2025-04-20 17:23:08.280638
423,191,71,3,,2025-01-23 17:23:08.280638
424,155,71,3,"Bom filme, mas esperava mais de Shadows of Final.",2024-12-07 17:23:08.280638
425,32,72,4,,2025-09-16 17:23:08.280638
426,135,72,3,,2025-05-13 17:23:08.280638
427,11,72,3,Entretenimento razoável. The Godfather cumpre seu propósito.,2025-03-01 17:23:08.280638
428,111,72,3,,2024-12-20 17:23:08.280638
429,154,72,2,,2025-04-16 17:23:08.280638
430,63,72,3,,2024-12-08 17:23:08.280638
431,76,73,3,,2025-01-13 17:23:08.280638
432,53,73,4,,2025-08-03 17:23:08.280638
433,199,73,3,"The Midnight Effect tem momentos bons, mas poderia ser melhor.",2025-04-21 17:23:08.280638
434,97,73,4,,2024-12-28 17:23:08.280638
435,169,73,4,The Last Midnight é uma obra-prima. Recomendo muito!,2025-02-11 17:23:08.280638
436,131,73,3,,2025-06-15 17:23:08.280638
437,131,74,3,The Silent Protocol é um filme decente. Vale a pena assistir.,2025-08-10 17:23:08.280638
438,99,74,4,,2025-03-07 17:23:08.280638
439,59,74,3,,2024-11-07 17:23:08.280638
440,13,74,4,,2025-07-13 17:23:08.280638
441,48,74,4,,2025-07-02 17:23:08.280638
442,22,74,3,,2025-04-15 17:23:08.280638
443,128,75,4,Excelente filme! Shadows of Shadow superou minhas expectativas.,2024-12-22 17:23:08.280638
444,199,75,3,,2025-03-25 17:23:08.280638
445,71,75,4,,2025-08-31 17:23:08.280638
446,199,75,4,,2025-03-11 17:23:08.280638
447,176,75,4,Adorei Shadows of Dream. Atuações incríveis e roteiro envolvente.,2024-10-14 17:23:08.280638
448,64,75,2,,2025-03-04 17:23:08.280638
449,78,76,2,Evitem The Lost Connection. Péssimo roteiro e atuações.,2025-06-24 17:23:08.280638
450,11,76,3,,2025-07-07 17:23:08.280638
451,79,76,3,"The Silent Protocol tem momentos bons, mas poderia ser melhor.",2025-08-08 17:23:08.280638
452,161,76,2,"The Final Directive tem uma premissa boa, mas a execução é péssima.",2025-03-07 17:23:08.280638
453,60,76,2,,2025-05-03 17:23:08.280638
454,14,76,2,,2024-10-09 17:23:08.280638
455,171,77,3,,2025-03-01 17:23:08.280638
456,165,77,3,Shadow Nights é um filme decente. Vale a pena assistir.,2025-08-10 17:23:08.280638
457,188,77,3,,2024-10-26 17:23:08.280638
458,176,77,3,,2025-03-19 17:23:08.280638
459,188,77,4,,2025-04-20 17:23:08.280638
460,173,77,3,,2025-04-05 17:23:08.280638
461,29,78,4,Excelente filme! La La Land superou minhas expectativas.,2025-06-08 17:23:08.280638
462,19,78,4,,2025-01-15 17:23:08.280638
463,23,78,4,,2024-11-05 17:23:08.280638
464,145,78,4,Adorei The Final Promise. Atuações incríveis e roteiro envolvente.,2025-04-11 17:23:08.280638
465,111,78,4,,2025-07-05 17:23:08.280638
466,84,78,4,,2025-06-26 17:23:08.280638
467,95,79,4,,2025-04-08 17:23:08.280638
468,138,79,4,Que filme incrível! Silent City merece todos os prêmios.,2025-05-21 17:23:08.280638
469,123,79,3,,2025-03-17 17:23:08.280638
470,104,79,3,,2025-03-06 17:23:08.280638
471,6,79,4,"Que filme incrível! O Que É Isso, Companheiro? merece todos os prêmios.",2024-12-15 17:23:08.280638
472,22,79,4,,2025-06-11 17:23:08.280638
473,76,80,4,,2025-04-08 17:23:08.280638
474,91,80,4,Excelente filme! Dream Nights superou minhas expectativas.,2025-02-13 17:23:08.280638
475,2,80,3,"Bom filme, mas esperava mais de Tropa de Elite.",2025-09-04 17:23:08.280638
476,133,80,3,,2024-11-23 17:23:08.280638
477,65,80,4,,2025-03-31 17:23:08.280638
478,38,80,3,,2025-06-04 17:23:08.280638
479,119,81,4,,2025-05-12 17:23:08.280638
480,58,81,3,,2025-03-28 17:23:08.280638
481,79,81,3,"Bom filme, mas esperava mais de The Silent Protocol.",2024-11-04 17:23:08.280638
482,120,81,4,,2025-08-16 17:23:08.280638
483,39,81,4,,2025-05-26 17:23:08.280638
484,168,81,3,,2025-01-11 17:23:08.280638
485,184,82,4,,2025-08-16 17:23:08.280638
486,163,82,3,Entretenimento razoável. Sun Rising cumpre seu propósito.,2025-01-29 17:23:08.280638
487,27,82,3,Entretenimento razoável. Black Panther cumpre seu propósito.,2025-06-04 17:23:08.280638
488,6,82,3,,2024-10-10 17:23:08.280638
489,81,82,3,,2025-04-11 17:23:08.280638
490,136,82,3,"Bom filme, mas esperava mais de The Final Curse.",2025-04-22 17:23:08.280638
491,66,83,3,"Bom filme, mas esperava mais de Echo City.",2025-05-11 17:23:08.280638
492,141,83,3,"Echoes of Final tem momentos bons, mas poderia ser melhor.",2025-06-02 17:23:08.280638
493,85,83,3,,2024-11-26 17:23:08.280638
494,187,83,3,,2025-04-06 17:23:08.280638
495,182,83,3,,2024-12-31 17:23:08.280638
496,101,83,3,The Silent Connection é um filme decente. Vale a pena assistir.,2025-06-23 17:23:08.280638
497,198,84,3,,2025-05-16 17:23:08.280638
498,72,84,3,The Silent Directive é um filme decente. Vale a pena assistir.,2024-11-08 17:23:08.280638
499,137,84,2,Que desperdício de tempo! The Sun Protocol é muito fraco.,2025-09-27 17:23:08.280638
500,89,84,2,,2025-01-24 17:23:08.280638
501,107,84,2,,2025-08-11 17:23:08.280638
502,145,84,3,,2025-05-23 17:23:08.280638
503,123,85,4,Excelente filme! The Lost Directive superou minhas expectativas.,2024-12-12 17:23:08.280638
504,91,85,4,Excelente filme! Dream Nights superou minhas expectativas.,2025-09-23 17:23:08.280638
505,155,85,4,,2025-06-05 17:23:08.280638
506,20,85,4,,2025-04-26 17:23:08.280638
507,123,85,3,,2024-11-13 17:23:08.280638
508,86,85,3,,2024-10-21 17:23:08.280638
509,143,86,5,,2025-01-01 17:23:08.280638
510,127,86,4,,2025-06-20 17:23:08.280638
511,43,86,4,,2025-06-04 17:23:08.280638
512,187,86,4,Excelente filme! Echo Party superou minhas expectativas.,2025-01-05 17:23:08.280638
513,7,86,4,,2024-10-12 17:23:08.280638
514,72,86,3,,2024-12-22 17:23:08.280638
515,58,87,3,,2025-06-18 17:23:08.280638
516,67,87,3,"The Last Silent tem momentos bons, mas poderia ser melhor.",2025-06-27 17:23:08.280638
517,119,87,3,,2025-01-03 17:23:08.280638
518,1,87,3,,2024-12-16 17:23:08.280638
519,44,87,3,,2025-05-20 17:23:08.280638
520,86,87,2,Que desperdício de tempo! Echo Rising é muito fraco.,2025-06-10 17:23:08.280638
521,166,88,4,,2025-07-03 17:23:08.280638
522,87,88,3,Whispers of Sun é um filme decente. Vale a pena assistir.,2024-12-06 17:23:08.280638
523,126,88,4,,2025-08-23 17:23:08.280638
524,95,88,3,,2025-04-11 17:23:08.280638
525,189,88,3,,2025-05-24 17:23:08.280638
526,121,88,4,,2025-08-03 17:23:08.280638
527,48,89,4,,2025-07-13 17:23:08.280638
528,182,89,3,,2025-06-14 17:23:08.280638
529,137,89,3,,2025-08-30 17:23:08.280638
530,24,89,3,,2024-10-17 17:23:08.280638
531,61,89,3,,2025-07-25 17:23:08.280638
532,100,89,3,"Bom filme, mas esperava mais de The Midnight Paradox.",2024-12-26 17:23:08.280638
533,51,90,3,Entretenimento razoável. The Echo House cumpre seu propósito.,2024-12-08 17:23:08.280638
534,15,90,3,The Matrix é um filme decente. Vale a pena assistir.,2025-03-11 17:23:08.280638
535,132,90,2,,2025-04-20 17:23:08.280638
536,159,90,3,Entretenimento razoável. Silent Party cumpre seu propósito.,2025-02-04 17:23:08.280638
537,96,90,3,,2025-07-31 17:23:08.280638
538,168,90,3,,2025-08-24 17:23:08.280638
539,160,91,3,,2025-03-01 17:23:08.280638
540,83,91,4,,2024-11-25 17:23:08.280638
541,58,91,3,,2024-10-22 17:23:08.280638
542,11,91,4,,2025-07-17 17:23:08.280638
543,40,91,4,,2025-08-22 17:23:08.280638
544,174,91,3,,2025-02-05 17:23:08.280638
545,157,92,3,,2024-12-24 17:23:08.280638
546,156,92,3,,2024-12-11 17:23:08.280638
547,44,92,3,,2025-02-27 17:23:08.280638
548,22,92,4,,2024-11-19 17:23:08.280638
549,92,92,4,,2025-05-18 17:23:08.280638
550,105,92,3,"Echo Nights tem momentos bons, mas poderia ser melhor.",2025-05-31 17:23:08.280638
551,157,93,4,Silent Run é uma obra-prima. Recomendo muito!,2025-04-15 17:23:08.280638
552,180,93,3,,2024-12-13 17:23:08.280638
553,9,93,4,,2025-05-09 17:23:08.280638
554,39,93,4,,2025-08-12 17:23:08.280638
555,120,93,4,The Last Shadow é uma obra-prima. Recomendo muito!,2024-12-05 17:23:08.280638
556,144,93,4,,2025-06-28 17:23:08.280638
557,61,94,4,,2024-11-26 17:23:08.280638
558,115,94,3,Entretenimento razoável. Whispers of Lost cumpre seu propósito.,2025-05-09 17:23:08.280638
559,39,94,4, é uma obra-prima. Recomendo muito!,2025-02-18 17:23:08.280638
560,69,94,4,,2025-05-16 17:23:08.280638
561,198,94,4,,2024-11-13 17:23:08.280638
562,188,94,4,,2025-02-11 17:23:08.280638
563,9,95,3,Entretenimento razoável. Bye Bye Brasil cumpre seu propósito.,2025-07-31 17:23:08.280638
564,163,95,3,,2025-05-27 17:23:08.280638
565,11,95,3,,2025-01-18 17:23:08.280638
566,111,95,4,Adorei The Last Shadow. Atuações incríveis e roteiro envolvente.,2025-05-13 17:23:08.280638
567,88,95,3,,2025-04-27 17:23:08.280638
568,105,95,4,,2025-08-30 17:23:08.280638
569,88,96,3,,2025-08-22 17:23:08.280638
570,198,96,4,Que filme incrível! The Shadow Promise merece todos os prêmios.,2024-12-29 17:23:08.280638
571,89,96,4,,2025-05-18 17:23:08.280638
572,124,96,4,,2025-09-23 17:23:08.280638
573,59,96,4,,2025-05-28 17:23:08.280638
574,14,96,5,,2024-12-30 17:23:08.280638
575,122,97,3,"Bom filme, mas esperava mais de The Echo Protocol.",2025-03-01 17:23:08.280638
576,40,97,3,,2025-09-12 17:23:08.280638
577,199,97,3,,2025-08-15 17:23:08.280638
578,53,97,2,,2024-11-07 17:23:08.280638
579,170,97,2,,2025-08-15 17:23:08.280638
580,82,97,2,"Whispers of Sun tem uma premissa boa, mas a execução é péssima.",2024-11-01 17:23:08.280638
581,21,98,2,,2024-10-01 17:23:08.280638
582,150,98,3,,2025-03-23 17:23:08.280638
583,52,98,3,,2025-01-12 17:23:08.280638
584,153,98,3,,2024-10-26 17:23:08.280638
585,60,98,3,,2025-06-30 17:23:08.280638
586,87,98,3,,2024-11-10 17:23:08.280638
587,31,99,4,Excelente filme! The Midnight Paradox superou minhas expectativas.,2025-04-13 17:23:08.280638
588,106,99,4,,2025-09-23 17:23:08.280638
589,191,99,4,,2024-10-11 17:23:08.281638
590,153,99,3,,2025-05-18 17:23:08.281638
591,31,99,4,,2024-12-26 17:23:08.281638
592,45,99,4,,2024-10-29 17:23:08.281638
593,51,100,3,,2025-04-07 17:23:08.281638
594,87,100,3,Whispers of Sun é um filme decente. Vale a pena assistir.,2024-10-22 17:23:08.281638
595,46,100,3,Entretenimento razoável. Midnight Legacy cumpre seu propósito.,2025-01-17 17:23:08.281638
596,27,100,3,"Black Panther tem momentos bons, mas poderia ser melhor.",2025-03-30 17:23:08.281638
597,15,100,3,Entretenimento razoável. The Matrix cumpre seu propósito.,2025-08-16 17:23:08.281638
598,121,100,3,The Last Silent é um filme decente. Vale a pena assistir.,2024-11-12 17:23:08.281638
599,145,101,4,The Final Promise é uma obra-prima. Recomendo muito!,2025-09-18 17:23:08.281638
600,124,101,4,,2024-11-30 17:23:08.281638
601,129,101,3,,2025-01-17 17:23:08.281638
602,120,101,4,,2025-06-05 17:23:08.281638
603,79,101,3,,2024-10-23 17:23:08.281638
604,170,102,2,,2025-06-30 17:23:08.281638
605,165,102,2,"Shadow Nights tem uma premissa boa, mas a execução é péssima.",2025-07-06 17:23:08.281638
606,68,102,3,,2024-10-03 17:23:08.281638
607,83,102,3,,2025-05-03 17:23:08.281638
608,165,102,3,"Shadow Nights tem momentos bons, mas poderia ser melhor.",2025-05-07 17:23:08.281638
609,102,102,3,,2025-07-16 17:23:08.281638
610,102,103,3,,2025-05-02 17:23:08.281638
611,175,103,3,,2025-01-26 17:23:08.281638
612,102,103,3,,2025-03-11 17:23:08.281638
613,28,103,3,"Bom filme, mas esperava mais de Parasite.",2025-04-22 17:23:08.281638
614,60,103,2,,2024-12-11 17:23:08.281638
615,12,103,3,"Bom filme, mas esperava mais de Pulp Fiction.",2025-07-25 17:23:08.281638
616,157,104,4,,2025-03-11 17:23:08.281638
617,82,104,3,,2025-07-17 17:23:08.281638
618,161,104,3,,2025-08-03 17:23:08.281638
619,180,104,4,,2024-12-13 17:23:08.281638
620,147,104,4,,2024-10-14 17:23:08.281638
621,26,104,4,,2025-09-14 17:23:08.281638
622,189,105,3,,2025-05-01 17:23:08.281638
623,18,105,3,,2025-09-16 17:23:08.281638
624,42,105,2,,2025-06-15 17:23:08.281638
625,3,105,3,Entretenimento razoável. Central do Brasil cumpre seu propósito.,2024-11-15 17:23:08.281638
626,194,105,3,,2025-04-08 17:23:08.281638
627,8,105,4,,2025-06-24 17:23:08.281638
628,24,106,3,,2025-05-17 17:23:08.281638
629,50,106,3,,2024-10-28 17:23:08.281638
630,34,106,4,,2024-10-17 17:23:08.281638
631,179,106,4,,2024-11-06 17:23:08.281638
632,65,106,3,"The Echo Promise tem momentos bons, mas poderia ser melhor.",2024-12-30 17:23:08.281638
633,120,106,4,,2025-04-26 17:23:08.281638
634,127,107,4,Que filme incrível! The Silent Protocol merece todos os prêmios.,2025-02-04 17:23:08.281638
635,200,107,4,,2025-06-25 17:23:08.281638
636,46,107,4,,2024-11-07 17:23:08.281638
637,22,107,4,,2025-02-06 17:23:08.281638
638,156,107,4,Que filme incrível! The Midnight Connection merece todos os prêmios.,2025-02-01 17:23:08.281638
639,196,107,4,,2025-05-30 17:23:08.281638
640,86,108,3,,2025-07-12 17:23:08.281638
641,200,108,3,,2025-08-09 17:23:08.281638
642,193,108,3,,2025-03-05 17:23:08.281638
643,32,108,4,,2024-10-12 17:23:08.281638
644,50,108,3,,2024-11-20 17:23:08.281638
645,102,108,3,Entretenimento razoável. The Dream Paradox cumpre seu propósito.,2025-04-14 17:23:08.281638
646,145,109,4,,2025-03-23 17:23:08.281638
647,112,109,3,,2025-05-17 17:23:08.281638
648,157,109,4,,2025-09-02 17:23:08.281638
649,45,109,4,Que filme incrível! The Last Lost merece todos os prêmios.,2025-08-05 17:23:08.281638
650,120,109,4,,2025-03-17 17:23:08.281638
651,128,109,4,Que filme incrível! Shadows of Shadow merece todos os prêmios.,2024-11-01 17:23:08.281638
652,134,110,3,,2025-04-12 17:23:08.281638
653,17,110,3,,2025-07-30 17:23:08.281638
654,81,110,3,,2024-11-16 17:23:08.281638
655,162,110,3,,2025-05-20 17:23:08.281638
656,148,110,4,Excelente filme! The Lost Syndicate superou minhas expectativas.,2025-09-07 17:23:08.281638
657,27,110,3,,2024-11-17 17:23:08.281638
658,194,111,4,,2025-07-28 17:23:08.281638
659,170,111,3,"Sun Run tem momentos bons, mas poderia ser melhor.",2025-07-23 17:23:08.281638
660,173,111,3,,2025-07-28 17:23:08.281638
661,112,111,3,,2025-09-12 17:23:08.281638
662,162,111,4,,2025-02-19 17:23:08.281638
663,161,112,3,Entretenimento razoável. The Final Directive cumpre seu propósito.,2025-02-17 17:23:08.281638
664,163,112,3,,2025-02-15 17:23:08.281638
665,95,112,3,,2025-05-28 17:23:08.281638
666,123,112,4,The Lost Directive é uma obra-prima. Recomendo muito!,2025-06-28 17:23:08.281638
667,84,112,3,,2025-03-26 17:23:08.281638
668,163,112,4,Excelente filme! Sun Rising superou minhas expectativas.,2025-04-20 17:23:08.281638
669,174,113,4,,2025-05-20 17:23:08.281638
670,118,113,4,,2025-09-12 17:23:08.281638
671,107,113,3,"Bom filme, mas esperava mais de Final Rising.",2025-07-11 17:23:08.281638
672,196,113,3,,2025-09-02 17:23:08.281638
673,102,113,3,,2025-05-29 17:23:08.281638
674,49,113,3,,2025-06-13 17:23:08.281638
675,15,114,3,"The Matrix tem momentos bons, mas poderia ser melhor.",2024-10-10 17:23:08.281638
676,61,114,3,The Final Connection é um filme decente. Vale a pena assistir.,2025-05-28 17:23:08.281638
677,76,114,4,,2025-09-15 17:23:08.281638
678,184,114,4,,2025-08-09 17:23:08.281638
679,142,114,3,,2025-02-21 17:23:08.281638
680,32,114,4,,2025-02-16 17:23:08.281638
681,174,115,3,,2025-09-01 17:23:08.281638
682,82,115,2,,2025-04-01 17:23:08.281638
683,108,115,3,,2025-01-31 17:23:08.281638
684,143,115,4,Que filme incrível! The Silent Syndicate merece todos os prêmios.,2024-10-25 17:23:08.281638
685,160,115,3,"Bom filme, mas esperava mais de The Midnight Connection.",2025-08-10 17:23:08.281638
686,47,115,4,,2024-10-31 17:23:08.281638
687,61,116,4,The Final Connection é uma obra-prima. Recomendo muito!,2025-07-14 17:23:08.281638
688,42,116,3,Sun Rising é um filme decente. Vale a pena assistir.,2024-11-19 17:23:08.281638
689,161,116,3,,2025-03-21 17:23:08.281638
690,200,116,3,,2025-03-23 17:23:08.281638
691,169,116,3,,2024-10-27 17:23:08.281638
692,153,116,3,"The Last Lost tem momentos bons, mas poderia ser melhor.",2025-05-25 17:23:08.281638
693,30,117,4,,2024-12-27 17:23:08.281638
694,160,117,4,,2025-07-24 17:23:08.281638
695,175,117,3,,2024-10-27 17:23:08.281638
696,54,117,4,,2024-11-14 17:23:08.281638
697,29,117,4,,2025-05-16 17:23:08.281638
698,40,117,4,,2025-07-24 17:23:08.281638
699,103,118,3,,2025-04-19 17:23:08.281638
700,99,118,3,,2025-02-10 17:23:08.281638
701,172,118,4,Adorei Shadow Nights. Atuações incríveis e roteiro envolvente.,2025-06-19 17:23:08.281638
702,137,118,4,,2024-12-15 17:23:08.281638
703,138,118,3,,2024-11-02 17:23:08.281638
704,19,118,3,Entretenimento razoável. Goodfellas cumpre seu propósito.,2025-08-21 17:23:08.281638
705,151,119,4,,2024-10-15 17:23:08.281638
706,121,119,4,,2025-08-08 17:23:08.281638
707,33,119,3,,2024-11-08 17:23:08.281638
708,177,119,4,Que filme incrível! The Dream Connection merece todos os prêmios.,2025-09-27 17:23:08.281638
709,32,119,4,,2024-10-06 17:23:08.281638
710,127,119,3,The Silent Protocol é um filme decente. Vale a pena assistir.,2025-04-17 17:23:08.281638
711,52,120,3,,2025-07-05 17:23:08.281638
712,123,120,2,,2025-06-04 17:23:08.281638
713,110,120,3,,2025-04-19 17:23:08.281638
714,190,120,3,"Bom filme, mas esperava mais de The Last Final.",2024-10-29 17:23:08.281638
715,29,120,3,,2025-02-01 17:23:08.281638
716,178,120,3,Entretenimento razoável. The Final Directive cumpre seu propósito.,2024-10-31 17:23:08.281638
717,119,121,3,,2024-10-16 17:23:08.281638
718,4,121,3,"Bom filme, mas esperava mais de O Auto da Compadecida.",2024-12-31 17:23:08.281638
719,171,121,3,Shadows of Dream é um filme decente. Vale a pena assistir.,2025-07-21 17:23:08.281638
720,138,121,3,,2025-08-03 17:23:08.281638
721,164,121,3,,2025-05-10 17:23:08.281638
722,134,121,3,Entretenimento razoável. Dark Dream cumpre seu propósito.,2025-06-26 17:23:08.281638
723,155,122,4,,2025-06-03 17:23:08.281638
724,141,122,4,Echoes of Final é uma obra-prima. Recomendo muito!,2025-05-25 17:23:08.281638
725,170,122,3,,2025-01-10 17:23:08.281638
726,15,122,3,,2025-09-08 17:23:08.281638
727,42,122,4,Sun Rising é uma obra-prima. Recomendo muito!,2025-08-31 17:23:08.281638
728,99,122,4,,2024-10-21 17:23:08.281638
729,181,123,3,,2025-03-25 17:23:08.281638
730,113,123,4,Excelente filme! The Sun Syndicate superou minhas expectativas.,2025-07-11 17:23:08.281638
731,20,123,4,The Silence of the Lambs é uma obra-prima. Recomendo muito!,2025-03-03 17:23:08.281638
732,143,123,3,,2025-01-02 17:23:08.281638
733,32,123,3,,2025-08-03 17:23:08.281638
734,58,123,3,The Shadow Effect é um filme decente. Vale a pena assistir.,2025-03-05 17:23:08.281638
735,77,124,3,,2024-12-05 17:23:08.281638
736,162,124,3,"Bom filme, mas esperava mais de Silent Nights.",2025-08-20 17:23:08.281638
737,16,124,3,,2025-04-20 17:23:08.281638
738,135,124,3,Entretenimento razoável. The Final Paradox cumpre seu propósito.,2025-07-20 17:23:08.281638
739,83,124,4,,2025-04-01 17:23:08.281638
740,189,124,3,"Bom filme, mas esperava mais de The Dream Directive.",2025-06-08 17:23:08.281638
741,92,125,3,,2025-01-25 17:23:08.281638
742,141,125,3,Entretenimento razoável. Echoes of Final cumpre seu propósito.,2025-01-09 17:23:08.281638
743,198,125,4,Adorei The Shadow Promise. Atuações incríveis e roteiro envolvente.,2025-08-08 17:23:08.281638
744,196,125,3,,2025-04-15 17:23:08.281638
745,2,125,3,,2024-11-03 17:23:08.281638
746,195,125,3,Shadow Party é um filme decente. Vale a pena assistir.,2025-01-14 17:23:08.281638
747,94,126,3,,2025-09-22 17:23:08.281638
748,134,126,3,,2024-11-18 17:23:08.281638
749,65,126,3,"Bom filme, mas esperava mais de The Echo Promise.",2025-06-04 17:23:08.281638
750,21,126,2,"Avatar tem uma premissa boa, mas a execução é péssima.",2025-09-14 17:23:08.281638
751,116,126,3,,2024-10-26 17:23:08.281638
752,17,126,2,,2025-02-23 17:23:08.281638
753,48,127,4,,2025-01-11 17:23:08.281638
754,133,127,3,,2025-02-05 17:23:08.281638
755,194,127,3,"Bom filme, mas esperava mais de Sun Legacy.",2024-10-10 17:23:08.281638
756,54,127,3,,2025-05-15 17:23:08.281638
757,4,127,3,,2024-12-05 17:23:08.281638
758,62,127,3,,2025-01-09 17:23:08.281638
759,145,128,4,,2025-01-21 17:23:08.281638
760,190,128,3,"Bom filme, mas esperava mais de The Last Final.",2024-10-26 17:23:08.281638
761,156,128,4,Adorei The Midnight Connection. Atuações incríveis e roteiro envolvente.,2025-08-03 17:23:08.281638
762,39,128,3, é um filme decente. Vale a pena assistir.,2025-01-09 17:23:08.281638
763,18,128,3,,2025-07-26 17:23:08.281638
764,26,128,3,The Avengers é um filme decente. Vale a pena assistir.,2025-01-20 17:23:08.281638
765,18,129,3,,2025-03-11 17:23:08.281638
766,166,129,4,Que filme incrível! Beyond Dream merece todos os prêmios.,2025-07-02 17:23:08.281638
767,163,129,3,,2025-01-15 17:23:08.281638
768,15,129,3,,2025-06-14 17:23:08.281638
769,16,129,3,"Inception tem momentos bons, mas poderia ser melhor.",2025-02-23 17:23:08.281638
770,17,129,3,The Dark Knight é um filme decente. Vale a pena assistir.,2025-02-04 17:23:08.281638
771,63,130,4,Shadow City é uma obra-prima. Recomendo muito!,2025-05-30 17:23:08.281638
772,184,130,4,,2025-07-24 17:23:08.281638
773,86,130,3,,2025-01-18 17:23:08.281638
774,118,130,3,,2025-09-25 17:23:08.281638
775,70,130,4,,2024-12-03 17:23:08.281638
776,7,130,4,Adorei Carandiru. Atuações incríveis e roteiro envolvente.,2024-11-28 17:23:08.281638
777,142,131,4,,2025-08-10 17:23:08.281638
778,37,131,3,,2025-08-09 17:23:08.281638
779,142,131,3,,2025-04-01 17:23:08.281638
780,160,131,3,The Midnight Connection é um filme decente. Vale a pena assistir.,2024-10-09 17:23:08.281638
781,191,131,4,Excelente filme! Shadows of Midnight superou minhas expectativas.,2024-11-12 17:23:08.281638
782,124,131,4,,2024-11-12 17:23:08.281638
783,34,132,3,,2024-12-25 17:23:08.281638
784,189,132,3,,2025-09-01 17:23:08.281638
785,32,132,4,,2024-10-08 17:23:08.281638
786,61,132,4,,2024-12-28 17:23:08.281638
787,77,132,3,,2024-11-27 17:23:08.281638
788,114,132,4,,2025-03-29 17:23:08.281638
789,133,133,3,,2025-02-22 17:23:08.281638
790,89,133,3,,2025-06-20 17:23:08.281638
791,168,133,3,,2025-02-20 17:23:08.281638
792,121,133,4,,2025-01-07 17:23:08.281638
793,57,133,4,The Lost Connection é uma obra-prima. Recomendo muito!,2024-12-10 17:23:08.281638
794,98,133,3,,2025-06-14 17:23:08.281638
795,162,134,3,Silent Nights é um filme decente. Vale a pena assistir.,2025-03-24 17:23:08.281638
796,28,134,3,"Bom filme, mas esperava mais de Parasite.",2025-09-19 17:23:08.281638
797,124,134,3,,2025-02-14 17:23:08.281638
798,23,134,3,,2025-07-17 17:23:08.281638
799,59,134,2,,2025-04-19 17:23:08.281638
800,58,134,2,,2025-09-06 17:23:08.281638
801,106,135,4,,2025-01-20 17:23:08.281638
802,34,135,3,Entretenimento razoável. The Silent Adventure cumpre seu propósito.,2024-11-07 17:23:08.281638
803,195,135,4,Que filme incrível! Shadow Party merece todos os prêmios.,2025-03-19 17:23:08.281638
804,52,135,3,The Shadow Syndicate é um filme decente. Vale a pena assistir.,2025-03-03 17:23:08.281638
805,157,135,3,,2025-08-14 17:23:08.281638
806,151,135,4,Adorei Echoes of Shadow. Atuações incríveis e roteiro envolvente.,2024-10-10 17:23:08.281638
807,198,136,3,,2024-11-30 17:23:08.281638
808,114,136,3,,2025-09-26 17:23:08.281638
809,5,136,3,,2025-03-06 17:23:08.281638
810,133,136,3,,2025-07-05 17:23:08.281638
811,102,136,3,"The Dream Paradox tem momentos bons, mas poderia ser melhor.",2025-01-13 17:23:08.281638
812,190,136,4,,2025-06-07 17:23:08.281638
813,175,137,4,,2025-07-03 17:23:08.281638
814,67,137,4,,2025-09-27 17:23:08.281638
815,194,137,3,,2025-07-24 17:23:08.281638
816,34,137,4,,2024-12-12 17:23:08.281638
817,92,137,4,,2025-08-14 17:23:08.281638
818,42,137,3,,2025-05-15 17:23:08.281638
819,178,138,3,,2024-12-13 17:23:08.281638
820,55,138,3,,2024-11-29 17:23:08.281638
821,13,138,4,Adorei The Shawshank Redemption. Atuações incríveis e roteiro envolvente.,2025-03-20 17:23:08.281638
822,81,138,3,Silent City é um filme decente. Vale a pena assistir.,2024-11-14 17:23:08.281638
823,35,138,3,,2024-12-23 17:23:08.281638
824,103,138,3,,2025-01-04 17:23:08.281638
825,26,139,3,The Avengers é um filme decente. Vale a pena assistir.,2025-01-29 17:23:08.281638
826,76,139,4,Adorei Echoes of Lost. Atuações incríveis e roteiro envolvente.,2025-08-10 17:23:08.281638
827,56,139,4,,2025-02-20 17:23:08.281638
828,56,139,4,,2025-06-24 17:23:08.281638
829,110,139,4,,2025-05-28 17:23:08.281638
830,105,139,4,,2025-05-10 17:23:08.281638
831,149,140,3,Entretenimento razoável. Echoes of Lost cumpre seu propósito.,2025-03-12 17:23:08.281638
832,123,140,3,,2024-12-17 17:23:08.281638
833,82,140,3,,2024-12-17 17:23:08.281638
834,32,140,4,,2025-05-18 17:23:08.281638
835,20,140,4,,2025-06-13 17:23:08.281638
836,107,140,3,"Final Rising tem momentos bons, mas poderia ser melhor.",2025-06-02 17:23:08.281638
837,53,141,3,,2024-11-14 17:23:08.281638
838,147,141,3,,2025-09-23 17:23:08.281638
839,92,141,3,,2025-03-31 17:23:08.281638
840,8,141,4,,2025-06-24 17:23:08.281638
841,148,141,4,Excelente filme! The Lost Syndicate superou minhas expectativas.,2025-08-07 17:23:08.281638
842,167,141,3,Entretenimento razoável. Lost Run cumpre seu propósito.,2024-12-07 17:23:08.281638
843,164,142,2,,2025-07-01 17:23:08.281638
844,113,142,2,,2025-03-21 17:23:08.281638
845,67,142,3,,2025-04-18 17:23:08.281638
